bookID,title,authors,isbn
44328,Firebirds Rising: An Anthology of Original Science Fiction and Fantasy,Sharyn November/Francesca Lia Block/Diana Wynne Jones/Ellen Klages/Sharon Shinn/Patricia A. McKillip/Emma Bull/Kelly Link/Tamora Pierce/Nina Kiriki Hoffman/Alison Goodman/Charles de Lint/Kara Dalkey/Alan Dean Foster/Carol Emshwiller/Tanith Lee/Pamela Dean,0142405493
44331,Witch Baby (Weetzie Bat  #2),Francesca Lia Block,0064470652
44349,Goat Girls (Weetzie Bat  #2-3),Francesca Lia Block,0060594349
44350,Beautiful Boys (Weetzie Bat  #4-5),Francesca Lia Block,0060594357
44353,Weetzie Bat (Weetzie Bat  #1),Francesca Lia Block,0060736259
44361,Velvet Elvis: Repainting the Christian Faith,Rob Bell,031026345X
44380,Man Walks Into a Room,Nicole Krauss,0385721919
44382,Testaments Betrayed: An Essay in Nine Parts,Milan Kundera/Linda Asher/فروغ پوریاوری,0060927518
44399,Too Busy Not to Pray: Slowing Down to Be With God,Bill Hybels/Lavonne Neff,0830819711
44408,Becoming a Contagious Christian,Bill Hybels/Mark Mittelberg,0310210089
44433,Courageous Faith Through the Year,Bill Hybels/Keri Wyatt Kent,0830832947
44436,Becoming a Contagious Christian Leader's Guide: Communicating Your Faith in a Style That Fits You,Mark Mittelberg/Lee Strobel,0310257867
44439,A Is for Abductive : The Language of the Emerging Church,Leonard Sweet/Brian D. McLaren,0310243564
44442,The Church on the Other Side: Doing Ministry in the Postmodern Matrix,Brian D. McLaren,0310252199
44446,Great Russian Short Stories,Paul Negri/Alexander Pushkin/Maxim Gorky/Aleksandr Ivanovich Kuprin/Leonid Andreyev/Nikolai Gogol/Ivan Turgenev/Fyodor Dostoyevsky/Leo Tolstoy/Nicholay Leskov/Vsevolod Garshin/Anton Chekhov/Theodor Sologub,048642992X
44450,The Portable Dorothy Parker,Dorothy Parker/Marion Meade/Seth,0143039539
44455,Not Much Fun: The Lost Poems of Dorothy Parker,Dorothy Parker/Stuart Y. Silverstein,0743211480
44458,The Collected Dorothy Parker,Dorothy Parker/Brendan Gill,014118258X
44469,The Killer Angels: A Novel of the Civil War (The Civil War Trilogy  #2),Michael Shaara,0679643249
44470,The Killer Angels,Michael Shaara/Stephen Hoye,0739309056
44471,The Killer Angels (The Civil War Trilogy  #2),Michael Shaara,1841580821
44478,Architecture and Tourism: Perception  Performance and Place,D. Medina Lasansky,1859737099
44481,The Last Eyewitness: The Final Week,Chris Seay/Rob Pepper/Brian D. McLaren,0529123452
44505,The Best American Essays 2006,Lauren Slater/Robert Atwan,0618705295
44508,The Best American Spiritual Writing 2006,Philip Zaleski/Peter J. Gomes,0618586458
44509,The Best American Travel Writing 2006,Tim Cahill,0618582150
44510,The Best American Crime Writing 2006,Mark Bowden/Otto Penzler/Thomas H. Cook/S.C. Gwynne/Paige Williams/Mary Battiata/Howard Blum/John Connolly/Richard Rubin/Chuck Hustmyre/David Friedman/Denise Grollmus/Deanne Stillman/Jeffrey Toobin/Skip Hollandsworth/Jimmy Breslin/John Heilemann/Mark Jacobson/Robert Nelson,0060815523
44511,How Democratic Is the American Constitution?,Robert A. Dahl,0300095244
44513,The Roald Dahl Omnibus: Perfect Bedtime Stories for Sleepless Nights,Roald Dahl,0880291230
44514,A Preface to Democratic Theory,Robert A. Dahl,0226134342
44520,Matilda,Roald Dahl/Joely Richardson,0060582545
44521,Kiss Kiss,Roald Dahl,0140018328
44524,Roald Dahl: A Biography,Jeremy Treglown,0156001993
44528,Matilda,Roald Dahl/Rula Lenska/Sian Thomas/Christopher Timothy,0141805625
44529,The Adventures of Charlie and Mr. Willy Wonka: A Fully Dramatized Recording,Roald Dahl,0141805617
44531,Fantastic Mr Fox and Other Animal Stories,Roald Dahl,0141805641
44533,Hood,Emma Donoghue,1555834531
44535,Landing,Emma Donoghue,0151012970
44536,Touchy Subjects,Emma Donoghue,0156032619
44537,Kissing the Witch: Old Tales in New Skins,Emma Donoghue,0064407721
44538,Life Mask,Emma Donoghue,0156032643
44539,Stir-Fry,Emma Donoghue,1555837239
44540,Poems Between Women: Four Centuries of Love  Romantic Friendship  and Desire,Emma Donoghue,0231109253
44541,What Sappho Would Have Said,Emma Donoghue,0241136822
44542,Mammoth Book Of Lesbian Short Stories (Mammoth Books),Emma Donoghue,1841190497
44543,Slammerkin,Emma Donoghue,0156007479
44545,We Are Michael Field,Emma Donoghue/Nick Drake,1899791663
44559,Life is Elsewhere,Milan Kundera/Aaron Asher,0060997028
44567,Todo está iluminado,Jonathan Safran Foer,030734312X
44574,Hart's Hope,Orson Scott Card,0812521358
44585,Firefighters in the Dark,Dashka Slater/Nicoletta Ceccoli,0618554599
44595,Wide Sargasso Sea,Jean Rhys,0140818030
44597,Wide Sargasso Sea,Jean Rhys,0140274219
44612,Marcel Proust: On Art and Literature 1896-1919,Marcel Proust/Sylvia Townsend Warner,0786704543
44613,Remembrance of Things Past (Boxed Set),Marcel Proust/C.K. Scott Moncrieff/Frederick A. Blossom/Joseph Wood Crutch,0701125594
44617,The Complete Green Letters,Miles J. Stanford,0310330513
44621,Naked,David Sedaris/Amy Sedaris,1586212230
44628,The Last Shot: City Streets  Basketball Dreams,Darcy Frey,0618446710
44630,The Inner Sanctum,Stephen W. Frey,0451190149
44634,Life on Planet Rock: From Guns N' Roses to NIRVana  a Backstage Journey Through Rock's Most Debauched Decade,Lonn M. Friend,0767922085
44644,Principle-Centered Leadership,Stephen R. Covey,0671792806
44649,7 hábitos de las familias altamente efectivas,Stephen R. Covey,1400083419
44652,Fablehaven (Fablehaven  #1),Brandon Mull,1590385810
44684,Queen of Sorcery (The Belgariad  #2),David Eddings,0552148083
44685,Castle of Wizardry (The Belgariad  #4),David Eddings,0552148105
44705,The Leadership Challenge: Skills for Taking Charge,Warren G. Bennis,088684049X
44734,Fullmetal Alchemist  Vol. 6 (Fullmetal Alchemist  #6),Hiromu Arakawa/Akira Watanabe,1421503190
44735,The Elements of Typographic Style,Robert Bringhurst,0881792063
44737,The Elements of Visual Style: The Basics of Print Design for Every PC and Mac User,Robert W. Harris,0618772456
44739,Graphic Design Solutions,Robin Landa,1401881548
44748,The Mask of the Enchantress,Victoria Holt,0449210847
44749,Secret for a Nightingale,Victoria Holt,0449212963
44758,The Silk Vendetta,Victoria Holt,0449215482
44759,Curse Of The Kings,Victoria Holt,044920068X
44766,Purple Cane Road (Dave Robicheaux  #11),James Lee Burke,0440224047
44781,Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,P.J. O'Rourke,0802139701
44783,Monkeewrench (Monkeewrench  #1),P.J. Tracy,045121157X
44787,P. J. Funnybunny Camps Out,Marilyn Sadler/Roger Bollen,0679832696
44790,Lo único que no podrás hacer en el cielo,Mark Cahill,0964366568
44795,The Moon And Sixpence,W. Somerset Maugham,0099284766
44801,De profundis,Oscar Wilde,8484034348
44815,Un amour de swann (À la recherche du temps perdu  #1.2),Marcel Proust,2035882133
44816,Serious Girls,Maxine Swann,0312288018
44821,Deadly Love (Francesca Cahill Deadly  #1),Brenda Joyce,0312977670
44824,Exiled in Paris: Richard Wright  James Baldwin  Samuel Beckett and Others on the Left Bank,James    Campbell,0520234413
44826,The Price of the Ticket: Collected Nonfiction  1948-1985,James Baldwin,0312643063
44836,2006 International Building Code,International Code Council (ICC),1580012515
44841,Einstein's Monsters,Martin Amis/Erroll McDonald,0679729968
44849,Code Check Electrical: An Illustrated Guide to Wiring a Safe House,Michael      Casey/Redwood Kardon/Douglas Hansen,1561587389
44851,International Building Code 2003,International Code Council (ICC),1892395568
44865,The Major Works,Alexander Pope/Pat Rogers,019920361X
44866,Poetry and Prose of Alexander Pope (Riverside Editions),Alexander Pope/Aubrey Williams,0395051568
44877,Illustrated Guide to the NEC: Based on the 2005 National Electric Code,Charles R. Miller,1401850685
44879,Surfer's Code: Twelve Simple Lessons For Riding Through Life,Shaun Tomson/Patrick Moser,1423600762
44881,Code Orange,Caroline B. Cooney,0385732597
44882,Code,Charles Petzold,0735611319
44883,Brando Unzipped: A Revisionist and Very Private Look at America's Greatest Actor,Darwin Porter,0974811823
44891,The Kid Stays in the Picture,Robert  Evans,0571219314
44896,Measle and the Dragodon,Ian Ogilvy,0060586907
44898,The Unpublished David Ogilvy,David Ogilvy/Joel Raphaelson,0517566095
44900,The Alchemist’s Kitchen: Extraordinary Potions & Curious Notions,Guy Ogilvy,0802715400
44905,Writing Down the Bones: Freeing the Writer Within,Natalie Goldberg,1590303164
44906,Black Hawk Down: A Story of Modern War,Mark Bowden,0451205146
44916,Writing Secure Code,Michael  Howard/David LeBlanc,0735617228
44919,Working Effectively with Legacy Code,Michael C. Feathers,0131177052
44921,Explode the Code 1,Nancy Hall,0838814603
44925,Down the Long Hills,Louis L'Amour,0553280813
44930,The Glass Books of the Dream Eaters (Miss Temple  Doctor Svenson  and Cardinal Chang  #1),Gordon Dahlquist,0385340354
44933,Breaking the Maya Code,Michael D. Coe,0500281335
44936,Refactoring: Improving the Design of Existing Code,Martin Fowler/Kent Beck/Don Roberts/Erich Gamma,0201485672
44941,The Heart's Code: Tapping the Wisdom and Power of Our Heart Energy,Paul Pearsall/Gary E. Schwartz/Linda G. Russek,0767900952
44949,Write Great Code: Volume 1: Understanding the Machine,Randall Hyde,1593270038
44950,Code of the Samurai: A Modern Translation of the Bushido Shoshinshu of Taira Shigesuke,Daidōji Yūzan/Oscar Ratti/Thomas Cleary,0804831904
44954,Code: And Other Laws of Cyberspace,Lawrence Lessig,0465039138
44958,Landscape Within: Insights and Inspirations for Photographers,David   Ward/Joe Cornish,190253834X
44972,Bob Marley - Songs of Freedom,Bob Marley,0793536693
44976,Such a Good Girl and Other Crime Stories,Ed Gorman/Richard Laymon,0786229985
44979,Howards End,E.M. Forster/Nadia May,0786168471
44982,Three Complete Novels: Howards End  A Room with a View  Where Angels Fear to Tread,E.M. Forster/Neil Felshman,0517091267
44987,Kim,Rudyard Kipling,0486445089
44988,Kim,Rudyard Kipling/Pankaj Mishra,0812971345
45000,The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,Russell Shorto,1400078679
45017,The Bard's Tale: Prima's Official Strategy Guide,Craig Keller,0761545646
45018,The Free Bards (Bardic Voices  #1-3),Mercedes Lackey,067187778X
45019,Insurgency and Terrorism: From Revolution to Apocalypse,Bard E. O'Neill,1574881728
45020,Shakespeare's Landlord (Lily Bard  #1),Charlaine Harris,0425206866
45025,Liturgies of the Western Church,Bard Thompson,0800614283
45030,Bedlam's Bard (Bedlam Bard  #1-2),Mercedes Lackey/Ellen Guon,141653282X
45035,Mansfield Park,Jane Austen/James Kinsley/Jane Stabler,019280264X
45036,Walking the Rez Road,Jim Northrup,089658321X
45037,Mansfield Park,Jane Austen/Carol Shields,0375757813
45041,Mansfield Park,Jane Austen,0755331478
45046,Mansfield Park,Jane Austen,0140620664
45052,The Mini Zen Gardening Kit,Daniel Abdal-Hayy Moore,0762408286
45054,The Zen Gardening Kit/Book and Japanese Rock Garden,Daniel Abdal-Hayy Moore,1561381489
45057,Stalky & Co.,Rudyard Kipling,1406503258
45066,The Mill on the Floss,George Eliot/Carol T. Christ,0393963322
45085,Zen in Your Garden,Jenny Hendy,1841811106
45092,Agnes Grey,Anne Brontë/Fred Schwarzbach,1593083238
45101,The Mad Ship (Liveship Traders  #2),Robin Hobb,0006498868
45102,Ship of Destiny (Liveship Traders  #3),Robin Hobb,0553575651
45106,Forest Mage (Soldier Son  #2),Robin Hobb,0060757639
45112,Assassin's Quest (Farseer Trilogy  #3),Robin Hobb,0553565699
45113,Der lohfarbene Mann (Die zweiten Chroniken von Fitz  dem Weitseher  #1),Robin Hobb,3404283368
45114,Disordered Minds,Minette Walters,0425199355
45116,The Scold's Bridle,Minette Walters,0312956126
45117,Fox Evil,Minette Walters,0425214923
45118,The Devil's Feather,Minette Walters,0307264629
45119,The Breaker,Minette Walters,0515128821
45121,The Echo,Minette Walters,0515122564
45149,A Painted House,John Grisham,0099416158
45159,D is for Dahl: A gloriumptious A-Z guide to the world of Roald Dahl,Wendy Cooling/Quentin Blake/Roald Dahl,0670060232
45161,The Roald Dahl Audio Collection,Roald Dahl,0061214965
45169,Step on a Crack (Michael Bennett  #1),James Patterson/Michael Ledwidge,0316013943
45179,The Railway Children,E. Nesbit,0140621628
45181,Five Children and It (Five Children #1),E. Nesbit,0140367357
45182,Five Children and It,E. Nesbit/Gillian Avery,0143039156
45183,The Enchanted Castle,E. Nesbit/H.R. Millar,0140367438
45193,Treasure Island #2: Off to Sea (Easy Reader Classics),Catherine Nichols/Sally Wern Comport/Robert Louis Stevenson,1402732988
45194,A Passage to India: A Reader's Guide to Essential Criticism,Betty Jay,184046027X
45195,A Passage to India,E.M. Forster/Oliver Stallybrass/Pankaj Mishra,014144116X
45201,A Passage to India,E.M. Forster,0140274235
45205,No Name,Wilkie Collins/Virginia Blain,019283388X
45206,Miss or Mrs?/ The Haunted Hotel/ The Guilty River,Wilkie Collins/Norman Page/Toru Sasaki,0192833073
45207,The Law and the Lady,Wilkie Collins/David Skilton,0140436073
45213,The Woman In White,Wilkie Collins,185715018X
45217,Armadale,Wilkie Collins/Catharine Peters,0192834673
45220,I Never Promised You a Rose Garden,Hannah  Green/Joanne Greenberg,0451160312
45223,I Never Promised You a Rose Garden,Hannah  Green/Joanne Greenberg,0451131363
45234,The Gun Seller,Hugh Laurie,067102082X
45250,A Quantum Murder (Greg Mandel  #2),Peter F. Hamilton,0812555244
45251,Judas Unchained (Commonwealth Saga  #2),Peter F. Hamilton,0345461673
45252,Pandora's Star,Peter F. Hamilton,0345461622
45253,Mindstar Rising (Greg Mandel  #1),Peter F. Hamilton,0812590562
45255,The Reality Dysfunction Part 2: Expansion (Night's Dawn 1),Peter F. Hamilton,0446605166
45259,Anthony Thwaite: In Conversation With Peter Dale and Ian Hamilton,Peter  Dale/Ian          Hamilton/Anthony Thwaite,0953284123
45267,Doisneau,Peter Hamilton/Robert Doisneau/David    Elliott,1900826240
45279,Criptonomicón II: El código Pontifex,Neal Stephenson/Pedro Jorge Romero,8466616926
45280,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,0434008176
45283,Todo está iluminado,Jonathan Safran Foer,8497930975
45288,The Portable Walt Whitman,Walt Whitman/Michael Warner,0142437689
45289,Walt Whitman's America,David S. Reynolds,0679767096
45291,Walt Whitman: A Life,Justin Kaplan,0060535113
45292,Walt Whitman: Words for America,Barbara Kerley/Brian Selznick,0439357918
45294,Love  Hate and Everything in Between: Expressing Emotions in Japanese,Mamiko Murakami/Ernest Reiss,4770028032
45296,Blind Willow  Sleeping Woman,Haruki Murakami/Jay Rubin/Philip Gabriel,1400096081
45306,Haruki Murakami and the Music of Words,Jay Rubin,1860469868
45310,Hard-Boiled Wonderland and the End of the World,Haruki Murakami/Alfred Birnbaum,4770015445
45312,The Wind-Up Bird Chronicle,Haruki Murakami/Jay Rubin,0679446699
45313,After the Quake,Haruki Murakami/Jay Rubin,0375413901
45314,Kafka on the Shore,Haruki Murakami/Philip Gabriel,1400043662
45316,Sputnik Sweetheart,Haruki Murakami/Philip Gabriel,0375411690
45325,Joseph Cornell: Secrets in a Box (Adventures in Art),Alison Baverstock/Joseph Cornell/Christopher Wynne,3791329286
45334,Mandala: Luminous Symbols for Healing (with a New CD of Meditations and Exercises!),Judith Cornell/Joan Borysenko/Miron Borysenko,0835608476
45336,Dime-Store Alchemy: The Art of Joseph Cornell,Charles Simic,1590171705
45337,Night Has a Thousand Eyes,Cornell Woolrich,1933648279
45338,Rendezvous in Black,Cornell Woolrich/Richard Dooling,0812971450
45343,The Nixie's Song (Beyond the Spiderwick Chronicles  #1),Tony DiTerlizzi/Holly Black,0689871317
45348,When the Darkness Will Not Lift: Doing What We Can While We Wait for God—And Joy,John Piper,1581348762
45349,Desiring God: Meditations of a Christian Hedonist,John Piper,1844740447
45350,Suffering and the Sovereignty of God,John Piper/Justin Taylor/Mark Talbot/David A. Powlison/Steve Saint/Dustin Shramek/Carl Ellis,1581348096
45352,When I Don't Desire God: How to Fight for Joy,John Piper,1581346522
45354,The Legacy of Sovereign Joy: God's Triumphant Grace in the Lives of Augustine  Luther  and Calvin (The Swans Are Not Silent  #1),John Piper,1581348134
45358,The Hidden Smile of God: The Fruit of Affliction in the Lives of John Bunyan  William Cowper  and David Brainerd (The Swans Are Not Silent  #2),John Piper,1581342470
45362,The Passion of Jesus Christ,John Piper,1581346085
45369,Arthur & George,Julian Barnes,1400097037
45378,Wartime Lies,Louis Begley,0449001172
45382,Schmidt Delivered (Schmidt  #2),Louis Begley,0345440838
45392,The Brave Women of the Gulf Wars: Operation Desert Storm and Operation Iraqi Freedom,Karen Zeinert/Mary Miller,0761327053
45399,The Classic Ten: The True Story of the Little Black Dress and Nine Other Fashion Favorites,Nancy MacDonell Smith/Nancy MacDonell,0142003565
45414,The Locked Room (The New York Trilogy  #3),Paul Auster,0140097368
45420,The Home Front,Brian Braithwaite/Noelle Walsh/Glyn Davies,0852237510
45431,Half Moon Investigations,Eoin Colfer,0786849606
45432,The Supernaturalist,Eoin Colfer,078685149X
45436,The Wish List,Eoin Colfer,0439443369
45438,Legend of the Worst Boy in the World,Eoin Colfer/Glenn McCoy,0786855037
45440,The Legend of Spud Murphy,Eoin Colfer/Glenn McCoy,0786855010
45442,La venganza de Opal (Artemis Fowl  #4),Eoin Colfer/Ana Alcaina,0307344673
45444,Going Potty,Eoin Colfer,0862786029
45449,Artemis Fowl (Artemis Fowl  #1),Eoin Colfer/Claudia Feldmann,3548603203
45450,La última oportunidad,Eoin Colfer,0307350053
45455,Artemis Fowl (Artemis Fowl  #1),Eoin Colfer/Ana Alcaina,8497939204
45462,La venganza de opal (Artemis Fowl  #4),Eoin Colfer,8484412474
45463,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer/Ana Alcaina Pérez,0307343103
45465,Artemis Fowl (Artemis Fowl  #1),Eoin Colfer/Nathaniel Parker,1400085918
45472,Treasury of American Tall Tales: Volume 1: Davy Crockett  Rip Van Winkle  Johnny Appleseed  Paul Bunyan (Rabbit Ears),David Bromberg/Jay Ungar/Molly Mason/Garrison Keillor/Mark O'Connor/Jonathan Winters/Duck Baker/Washington Irving/Anjelica Huston/Nicolas Cage/Leo Kottke,0739336509
